Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR29131283,2024-05-31 01:10:07,2024-05-22 15:42:04,140201432,27736079624,140201432,197,8492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131283/SRR29131283.lite.1,SRX24654830,GSM8286171,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390531,SAMN41494540,simple,9606,Homo sapiens,GSM8286171,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,363A4EECA75F6486829BCEDCC1056202,861D1B76A4D133F8BB59540816EE26FE
SRR29131282,2024-05-31 01:10:07,2024-05-22 15:43:15,139174137,27465371915,139174137,197,8352,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131282/SRR29131282.lite.1,SRX24654831,GSM8286172,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390532,SAMN41494539,simple,9606,Homo sapiens,GSM8286172,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,28AE49D91C4B7C9C13619E5B9A346A64,90E04BD28E594888BC0AA4EB9E9ED9EA
SRR29131281,2024-05-31 01:10:07,2024-05-22 15:36:23,135154398,26533232372,135154398,196,8177,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131281/SRR29131281.lite.1,SRX24654832,GSM8286173,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390533,SAMN41494538,simple,9606,Homo sapiens,GSM8286173,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,016A68F9D312343951A1BACB71CE84BA,944BBE0E84B6C7938FB7A49589357491
SRR29131280,2024-05-31 01:10:07,2024-05-22 15:56:37,133660562,26352575100,133660562,197,8078,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131280/SRR29131280.lite.1,SRX24654833,GSM8286174,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390534,SAMN41494537,simple,9606,Homo sapiens,GSM8286174,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,128E8CF4B5373F3367A5E745D67A7E99,3ADF304E6897672476B43AE64D88FE9B
SRR29131279,2024-05-31 01:10:07,2024-05-22 15:42:44,101127234,20035846730,101127234,198,6457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131279/SRR29131279.lite.1,SRX24654834,GSM8286175,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390535,SAMN41494536,simple,9606,Homo sapiens,GSM8286175,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,07D8E628FE9E96C8B09EA88799C367DB,F71C16E740033F00AA8D3631B47DC175
SRR29131278,2024-05-31 01:10:07,2024-05-22 15:45:10,98857761,19570657277,98857761,197,6199,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131278/SRR29131278.lite.1,SRX24654835,GSM8286176,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390536,SAMN41494535,simple,9606,Homo sapiens,GSM8286176,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,37EDD97F3C74A0F9199BFEED20D47CAB,EF4947C7776FB18265A1D0E860954145
SRR29131277,2024-05-31 01:10:07,2024-05-22 15:49:30,111685140,22149288944,111685140,198,7105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131277/SRR29131277.lite.1,SRX24654836,GSM8286177,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390537,SAMN41494534,simple,9606,Homo sapiens,GSM8286177,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,C54D46A0E0A111D98947F7712C562522,7BB5D69A418EA7E8315D91669131C37D
SRR29131276,2024-05-31 01:10:07,2024-05-22 15:38:50,84783625,16799622675,84783625,198,5408,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131276/SRR29131276.lite.1,SRX24654837,GSM8286178,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390539,SAMN41494533,simple,9606,Homo sapiens,GSM8286178,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,656E37DC2052D669740C036A782C9B54,F6ECC77C28328B95C26A21F8DDBF8CA0
SRR29131275,2024-05-31 01:10:07,2024-05-22 15:52:41,120906258,23948716466,120906258,198,7356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131275/SRR29131275.lite.1,SRX24654838,GSM8286179,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390538,SAMN41494532,simple,9606,Homo sapiens,GSM8286179,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,32E94976BEDC7CBE5BA963DDF3725D64,9D43A2A7560F66ABC01963FA18D08226
SRR29131274,2024-05-31 01:10:07,2024-05-22 15:41:36,86198041,16938571771,86198041,196,5364,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131274/SRR29131274.lite.1,SRX24654839,GSM8286180,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390540,SAMN41494531,simple,9606,Homo sapiens,GSM8286180,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,FFF7C72A6ABF9929AD972C27596679F0,41644BE6DFBA9B0A7BF05B53F1AE4DE9
SRR29131273,2024-05-31 01:10:07,2024-05-22 16:02:29,158344003,30678725065,158344003,193,9342,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131273/SRR29131273.lite.1,SRX24654840,GSM8286181,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390542,SAMN41494530,simple,9606,Homo sapiens,GSM8286181,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,5D0D2E8178F407D0095B2B294C2F8030,7ECFD55D1F36ED52D076C1A3C699B8E7
SRR29131272,2024-05-31 01:10:07,2024-05-22 15:46:01,96147544,19019395952,96147544,197,6057,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131272/SRR29131272.lite.1,SRX24654841,GSM8286182,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390541,SAMN41494529,simple,9606,Homo sapiens,GSM8286182,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,0D2E11C7C50E27CFC2ED253916D4A427,251AE02A3E8B4D79D9B40E6F1E0E37E0
SRR29131271,2024-05-31 01:10:07,2024-05-22 15:46:16,90849988,17951053560,90849988,197,5653,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131271/SRR29131271.lite.1,SRX24654842,GSM8286183,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390543,SAMN41494528,simple,9606,Homo sapiens,GSM8286183,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,9387106F122ED2D2777966A793AC854A,AE60B4A50DA7A60743687B4AF228D8B5
SRR29131270,2024-05-31 01:10:07,2024-05-22 15:41:19,93486496,18453030040,93486496,197,5781,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131270/SRR29131270.lite.1,SRX24654843,GSM8286184,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390544,SAMN41494527,simple,9606,Homo sapiens,GSM8286184,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,F844A4A89DC012E5F711B07654E00839,26A1F554B9BD7AD693325F75F56F753F
SRR29131269,2024-05-31 01:10:07,2024-05-22 15:55:16,101511813,19512753675,101511813,192,6245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131269/SRR29131269.lite.1,SRX24654844,GSM8286185,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390545,SAMN41494526,simple,9606,Homo sapiens,GSM8286185,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,2FE7D54BBC60B6BFAC970A8DDB825729,5144140BA3F3FE4C6A08C282D54A97C4
SRR29131268,2024-05-31 01:10:07,2024-05-22 15:44:55,89887609,17103224905,89887609,190,5476,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131268/SRR29131268.lite.1,SRX24654845,GSM8286186,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390546,SAMN41494525,simple,9606,Homo sapiens,GSM8286186,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,3D890CA893F2722E52699789285F25E8,5A22E9DFB0CB4E66E8D67E11F1D59E9A
SRR29131267,2024-05-31 01:10:07,2024-05-22 15:29:04,71815848,14184054078,71815848,197,4477,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131267/SRR29131267.lite.1,SRX24654846,GSM8286187,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390547,SAMN41494524,simple,9606,Homo sapiens,GSM8286187,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,B6C0D4283390D09599872E2ED9952054,DC13775A26DA57C021D088B8C89D3E1F
SRR29131266,2024-05-31 01:10:07,2024-05-22 15:36:02,67090510,12511427338,67090510,186,4037,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131266/SRR29131266.lite.1,SRX24654847,GSM8286188,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390548,SAMN41494523,simple,9606,Homo sapiens,GSM8286188,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,8E5C45A7052A2B1357ED3C41B1753D4D,C59DECEE0449372E508658A3333F231D
SRR29131265,2024-05-31 01:10:07,2024-05-22 15:44:36,95425609,18900662781,95425609,198,6071,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131265/SRR29131265.lite.1,SRX24654848,GSM8286189,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390550,SAMN41494522,simple,9606,Homo sapiens,GSM8286189,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,8BA7A1133F577934F97F5D083D47D8D9,85E90742BECE35220419612BB57E6DF2
SRR29131264,2024-05-31 01:10:07,2024-05-22 15:44:52,111438050,21312532462,111438050,191,6808,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131264/SRR29131264.lite.1,SRX24654849,GSM8286190,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390549,SAMN41494521,simple,9606,Homo sapiens,GSM8286190,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,0598E0263AF74F1835DBF4CE20017A8D,FC7329917EC89F18F6B223D509412A74
SRR29131263,2024-05-31 01:10:07,2024-05-22 15:55:50,134983640,25719944300,134983640,190,8226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131263/SRR29131263.lite.1,SRX24654850,GSM8286191,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390551,SAMN41494520,simple,9606,Homo sapiens,GSM8286191,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,3F15E51FC838D75A138B499C637338CD,89EBCECA05B3173D1A863089F986D70B
SRR29131262,2024-05-31 01:10:07,2024-05-22 15:42:59,92734160,18369381006,92734160,198,5809,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131262/SRR29131262.lite.1,SRX24654851,GSM8286192,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390553,SAMN41494519,simple,9606,Homo sapiens,GSM8286192,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,5DE0626C85250616295F78671D6AB88D,82B83DA7DD30110F2A956F144D795A08
SRR29131261,2024-05-31 01:10:07,2024-05-22 15:30:02,78650268,15546113046,78650268,197,4901,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131261/SRR29131261.lite.1,SRX24654852,GSM8286193,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390552,SAMN41494518,simple,9606,Homo sapiens,GSM8286193,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,728939E7F227309F0B017CAF989EE60B,A14D442ED8C9CB562C5B5291C07CC176
SRR29131260,2024-05-31 01:10:07,2024-05-22 15:30:21,72219610,14152991026,72219610,195,4470,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131260/SRR29131260.lite.1,SRX24654853,GSM8286194,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390555,SAMN41494517,simple,9606,Homo sapiens,GSM8286194,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,4DF20C0924A11E76358D0DC80D3506C6,CAACA87AA148446D7C3E9CF4852CA63C
SRR29131259,2024-05-31 01:10:08,2024-05-22 15:31:35,95949952,18991369306,95949952,197,5978,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131259/SRR29131259.lite.1,SRX24654854,GSM8286195,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390556,SAMN41494516,simple,9606,Homo sapiens,GSM8286195,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,FA39D461AE68BC7782D2A41AA8B1B547,112026320632CC7CFABA87FAE6C40636
SRR29131258,2024-05-31 01:10:08,2024-05-22 15:29:49,91900838,17733215418,91900838,192,5651,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131258/SRR29131258.lite.1,SRX24654855,GSM8286196,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390554,SAMN41494515,simple,9606,Homo sapiens,GSM8286196,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,77D219C632C8503F79A7978C5BB8E37F,AFA27EDFD03776786FA0EBA3B93FFB93
SRR29131257,2024-05-31 01:10:08,2024-05-22 15:33:37,115915732,22965514942,115915732,198,7407,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131257/SRR29131257.lite.1,SRX24654856,GSM8286197,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390557,SAMN41494514,simple,9606,Homo sapiens,GSM8286197,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,0DDE0D08DF155CB3865CC62E861CAC71,CE44D47BC5D385C16D255300AE682B6A
SRR29131256,2024-05-31 01:10:08,2024-05-22 15:31:22,82138085,16002854231,82138085,194,5213,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131256/SRR29131256.lite.1,SRX24654857,GSM8286198,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390558,SAMN41494513,simple,9606,Homo sapiens,GSM8286198,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,6E0AD1E3440629B58F56FC73ECB85E3A,4756F1CA2A023089CE63B93817DA88C3
SRR29131255,2024-05-31 01:10:08,2024-05-22 15:38:38,79298786,15656564372,79298786,197,4909,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29131/SRR29131255/SRR29131255.lite.1,SRX24654858,GSM8286199,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP509258,PRJNA1114744,3,1114744,SRS21390559,SAMN41494512,simple,9606,Homo sapiens,GSM8286199,,,,,,,no,,,,,UNIVERSITY HOSPITAL ESSEN,SRA1874693,,public,52F38BC00FA30E9CF5CA6B32197CF24B,E9EEF47F2F57BC028B4FD452065455FB
